X,Y,publicaddress,caseNumber,precinct,reportedDate,reportedTime,beginDate,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-93.265078074066622,44.938666853283777,0035XX PARK AVE ,MP2018403760        ,3     ,2018-12-10T00:00:00.000Z,213,2018-12-09T00:00:00.000Z,2018-12-10T02:13:00.000Z,1100,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018-12-10T00:00:00.000Z,13517,-93.26508332,44.93866796,-10382221,5611871,Central,2018-12-10T00:00:00.000Z,2019-02-11T12:25:09.000Z,11288
-93.2511182545514,44.926030439489693,0042XX 16TH AVE S,MP2018403949        ,3     ,2018-12-10T00:00:00.000Z,527,2018-12-10T00:00:00.000Z,2018-12-10T05:27:00.000Z,522,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018-12-10T00:00:00.000Z,12240,-93.25112662,44.92603189,-10380667,5609884,Northrop,2018-12-10T00:00:00.000Z,2019-02-11T12:25:09.000Z,11289
-93.238389126975434,45.023024810564991,0030XX LINCOLN ST NE,MP2018403950        ,2     ,2018-12-10T00:00:00.000Z,549,2018-12-09T00:00:00.000Z,2018-12-10T05:49:00.000Z,2130,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018-12-11T00:00:00.000Z,13685,-93.23839499,45.02302574,-10379250,5625147,Audubon Park,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11290
-93.298100143910858,45.008666802013224,0027XX HUMBOLDT AVE N,MP2018403953        ,4     ,2018-12-10T00:00:00.000Z,627,2018-12-10T00:00:00.000Z,2018-12-10T06:27:00.000Z,555,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018-12-10T00:00:00.000Z,19824,-93.2981055,45.00867213,-10385897,5622886,Jordan,2018-12-10T00:00:00.000Z,2019-02-11T12:25:09.000Z,11291
-93.28296353137344,44.954638048315609,0026XX PLEASANT AVE ,MP2018403965        ,5     ,2018-12-10T00:00:00.000Z,748,2018-12-10T00:00:00.000Z,2018-12-10T07:48:00.000Z,715,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-12-10T00:00:00.000Z,16790,-93.28296447,44.95463884,-10384212,5614383,Whittier,2018-12-10T00:00:00.000Z,2019-02-11T12:25:09.000Z,11292
-93.308233140315721,45.013264804710253,,MP2018403988        ,4     ,2018-12-10T00:00:00.000Z,909,2018-12-07T00:00:00.000Z,2018-12-10T09:09:00.000Z,1600,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-12-10T00:00:00.000Z,,-93.30824,45.01327,-10387025,5623610,Folwell,2018-12-10T00:00:00.000Z,2019-02-11T12:25:09.000Z,11293
-93.25757714144423,44.947447745734628,0030XX 12TH AVE S,MP2018404015        ,3     ,2018-12-10T00:00:00.000Z,907,2018-12-09T00:00:00.000Z,2018-12-10T09:07:00.000Z,1930,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018-12-10T00:00:00.000Z,11954,-93.25757753,44.94745314,-10381386,5613252,Powderhorn Park,2018-12-10T00:00:00.000Z,2019-02-11T12:25:09.000Z,11294
-93.270225420644621,44.979291845430694,0004XX NICOLLET MALL  ,MP2018404025        ,1     ,2018-12-10T00:00:00.000Z,1205,2018-12-07T00:00:00.000Z,2018-12-10T12:05:00.000Z,1600,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2018-12-10T00:00:00.000Z,17115,-93.27023037,44.97929512,-10382794,5618262,Downtown West,2018-12-10T00:00:00.000Z,2019-02-11T12:25:09.000Z,11295
-93.213981900705903,44.902664514631525,0055XX 41ST AVE S,MP2018404064        ,3     ,2018-12-10T00:00:00.000Z,1043,2018-11-30T00:00:00.000Z,2018-12-10T10:43:00.000Z,600,ONLTHT  ,ON-LINE THEFT                 ,07,2018-12-10T00:00:00.000Z,14303,-93.21398669,44.90266552,-10376533,5606211,Morris Park,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11296
-93.249141960926337,45.006418472956014,0018XX JACKSON ST NE,MP2018404071        ,2     ,2018-12-10T00:00:00.000Z,1236,2018-12-07T00:00:00.000Z,2018-12-10T12:36:00.000Z,800,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018-12-10T00:00:00.000Z,20741,-93.24914348,45.00642434,-10380447,5622532,Logan Park,2018-12-10T00:00:00.000Z,2019-02-11T12:25:09.000Z,11297
-93.290608194441305,45.026662955679768,0039XX BRYANT AVE N,MP2018404074        ,4     ,2018-12-10T00:00:00.000Z,1237,2018-12-10T00:00:00.000Z,2018-12-10T12:37:00.000Z,500,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018-12-10T00:00:00.000Z,18897,-93.29061148,45.02666719,-10385063,5625720,Webber - Camden,2018-12-10T00:00:00.000Z,2019-02-11T12:25:09.000Z,11298
-93.273414439903249,44.975428274319455,0008XX NICOLLET MALL  ,MP2018404082        ,1     ,2018-12-10T00:00:00.000Z,1154,2018-12-06T00:00:00.000Z,2018-12-10T11:54:00.000Z,1455,TBLDG   ,THEFT FROM BUILDING           ,07 ,2018-12-10T00:00:00.000Z,19245,-93.27342211,44.97543284,-10383149,5617654,Downtown West,2018-12-10T00:00:00.000Z,2019-02-11T12:25:09.000Z,11299
-93.265105023525138,44.963950407949604,,MP2018404129        ,3     ,2018-12-10T00:00:00.000Z,1134,2018-12-03T00:00:00.000Z,2018-12-10T11:34:00.000Z,1,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018-12-10T00:00:00.000Z,,-93.26511,44.96395,-10382224,5615848,Ventura Village,2018-12-10T00:00:00.000Z,2019-02-11T12:25:09.000Z,11300
-93.283224042805841,44.96692495925349,0002XX OAK GROVE ST ,MP2018404172        ,1     ,2018-12-10T00:00:00.000Z,1456,2018-12-09T00:00:00.000Z,2018-12-10T14:56:00.000Z,2300,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-12-11T00:00:00.000Z,15057,-93.28322844,44.96692818,-10384241,5616316,Loring Park,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11301
-93.298288790120509,44.947473177216111,0030XX HENNEPIN AVE ,MP2018404187        ,5     ,2018-12-10T00:00:00.000Z,2218,2018-12-10T00:00:00.000Z,2018-12-10T22:18:00.000Z,1245,THEFT   ,OTHER THEFT                   ,07 ,2018-12-11T00:00:00.000Z,11281,-93.29829195,44.9474742,-10385918,5613256,ECCO,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11302
-93.296375378565344,44.948363271969527,0013XX LAKE ST W,MP2018404215        ,5     ,2018-12-10T00:00:00.000Z,1653,2018-12-10T00:00:00.000Z,2018-12-10T16:53:00.000Z,1325,SHOPLF  ,SHOPLIFTING                   ,07 ,2018-12-10T00:00:00.000Z,17662,-93.29637768,44.94836658,-10385705,5613396,Lowry Hill East,2018-12-10T00:00:00.000Z,2019-02-11T12:25:09.000Z,11303
-93.269381004277562,44.976991526881491,0001XX 6TH ST S,MP2018404257        ,1     ,2018-12-10T00:00:00.000Z,2001,2018-12-09T00:00:00.000Z,2018-12-10T20:01:00.000Z,700,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018-12-11T00:00:00.000Z,17431,-93.26938734,44.97699419,-10382700,5617900,Downtown West,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11304
-93.288272574702589,44.927709519251152,0041XX LYNDALE AVE S,MP2018404260        ,5     ,2018-12-10T00:00:00.000Z,1547,2018-11-17T00:00:00.000Z,2018-12-10T15:47:00.000Z,1800,THEFT   ,OTHER THEFT                   ,07 ,2018-12-11T00:00:00.000Z,19258,-93.28828004,44.92771169,-10384803,5610148,East Harriet,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11305
-93.290159036799238,45.041187834083892,0047XX ALDRICH AVE N,MP2018404262        ,4     ,2018-12-10T00:00:00.000Z,1426,2018-12-10T00:00:00.000Z,2018-12-10T14:26:00.000Z,530,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018-12-11T00:00:00.000Z,18025,-93.29015913,45.04119405,-10385013,5628008,Lind - Bohanon,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11306
-93.244084445876751,44.965297873376301,,MP2018404279        ,1     ,2018-12-10T00:00:00.000Z,1800,2018-12-10T00:00:00.000Z,2018-12-10T18:00:00.000Z,1430,ROBPER  ,ROBBERY OF PERSON             ,04 ,2018-12-11T00:00:00.000Z,,-93.24409,44.9653,-10379884,5616060,Cedar Riverside,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11307
-93.216892442226452,44.917926917689798,0046XX HIAWATHA AVE ,MP2018404294        ,3     ,2018-12-10T00:00:00.000Z,1545,2018-12-10T00:00:00.000Z,2018-12-10T15:45:00.000Z,1500,SHOPLF  ,SHOPLIFTING                   ,07 ,2018-12-11T00:00:00.000Z,21629,-93.21689298,44.91792713,-10376857,5608610,Hiawatha,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11308
-93.22883105235239,45.003636519944017,0015XX NEW BRIGHTON BLVD ,MP2018404298        ,2     ,2018-12-10T00:00:00.000Z,1600,2018-12-10T00:00:00.000Z,2018-12-10T16:00:00.000Z,1518,THEFT   ,OTHER THEFT                   ,07 ,2018-12-11T00:00:00.000Z,21511,-93.22883412,45.00363907,-10378186,5622094,Northeast Park,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11309
-93.265266720276287,44.998701079110035,0002XX BROADWAY ST NE,MP2018404311        ,2     ,2018-12-10T00:00:00.000Z,1846,2018-12-10T00:00:00.000Z,2018-12-10T18:46:00.000Z,1530,DASLT2  ,2ND DEG DOMES ASLT            ,05 ,2018-12-10T00:00:00.000Z,18013,-93.26527248,44.99870309,-10382242,5621317,Sheridan,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11310
-93.298288790120509,44.947473177216111,0030XX HENNEPIN AVE ,MP2018404391        ,5     ,2018-12-10T00:00:00.000Z,2238,2018-12-08T00:00:00.000Z,2018-12-10T22:38:00.000Z,1905,THEFT   ,OTHER THEFT                   ,07 ,2018-12-11T00:00:00.000Z,11281,-93.29829195,44.9474742,-10385918,5613256,ECCO,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11311
-93.240042027098212,44.980899471840573,0011XX UNIVERSITY AVE SE,MP2018404403        ,2     ,2018-12-10T00:00:00.000Z,1748,2018-11-21T00:00:00.000Z,2018-12-10T17:48:00.000Z,1200,THFTSW  ,THEFT BY SWINDLE              ,07 ,2018-12-11T00:00:00.000Z,16644,-93.24004375,44.98090212,-10379434,5618515,University of Minnesota,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11312
-93.298288790120509,44.947473177216111,0030XX HENNEPIN AVE ,MP2018404404        ,5     ,2018-12-10T00:00:00.000Z,2303,2018-12-02T00:00:00.000Z,2018-12-10T23:03:00.000Z,1603,THEFT   ,OTHER THEFT                   ,07 ,2018-12-11T00:00:00.000Z,11281,-93.29829195,44.9474742,-10385918,5613256,ECCO,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11313
-93.233044151034932,44.98391762100956,0007XX 14TH AVE SE,MP2018404421        ,2     ,2018-12-10T00:00:00.000Z,1800,2018-12-10T00:00:00.000Z,2018-12-10T18:00:00.000Z,1407,THFTSW  ,THEFT BY SWINDLE              ,07 ,2018-12-11T00:00:00.000Z,16598,-93.23304847,44.98392008,-10378655,5618990,Marcy Holmes,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11314
-93.291937701061798,44.945661155962007,0031XX COLFAX AVE S,MP2018404458        ,5     ,2018-12-10T00:00:00.000Z,1847,2018-12-06T00:00:00.000Z,2018-12-10T18:47:00.000Z,1600,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018-12-11T00:00:00.000Z,21336,-93.29194604,44.94566323,-10385211,5612971,CARAG,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11315
-93.287985113811658,44.999679308372514,0007XX BROADWAY AVE W,MP2018404466        ,4     ,2018-12-10T00:00:00.000Z,1901,2018-12-10T00:00:00.000Z,2018-12-10T19:01:00.000Z,1804,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2018-12-10T00:00:00.000Z,16689,-93.2879891,44.99968546,-10384771,5621471,Hawthorne,2018-12-14T00:00:00.000Z,2019-02-11T12:25:09.000Z,11316
-93.260020559017022,44.959119611405853,,MP2018404527        ,3     ,2018-12-10T00:00:00.000Z,1948,2018-12-10T00:00:00.000Z,2018-12-10T19:48:00.000Z,1900,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018-12-11T00:00:00.000Z,,-93.26002,44.95912,-10381658,5615088,Ventura Village,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11318
-93.256759674535672,44.960931207776234,0012XX 22ND ST E,MP2018404533        ,3     ,2018-12-10T00:00:00.000Z,2132,2018-12-10T00:00:00.000Z,2018-12-10T21:32:00.000Z,1800,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018-12-11T00:00:00.000Z,20702,-93.25676791,44.96093489,-10381295,5615373,Ventura Village,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11319
-93.24544090195576,44.998701079110035,0009XX BROADWAY ST NE,MP2018404572        ,2     ,2018-12-10T00:00:00.000Z,2134,2018-12-10T00:00:00.000Z,2018-12-10T21:34:00.000Z,1850,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-12-11T00:00:00.000Z,20101,-93.24544371,44.9987036,-10380035,5621317,Northeast Park,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11320
-93.290518362912891,45.008622344384314,0027XX BRYANT AVE N,MP2018404580        ,4     ,2018-12-10T00:00:00.000Z,2009,2018-11-01T00:00:00.000Z,2018-12-10T20:09:00.000Z,1930,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2018-12-11T00:00:00.000Z,21164,-93.29052419,45.00862459,-10385053,5622879,Hawthorne,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11321
-93.233071100493447,44.956468856800804,0025XX 27TH AVE S,MP2018404597        ,3     ,2018-12-10T00:00:00.000Z,2045,2018-12-10T00:00:00.000Z,2018-12-10T20:45:00.000Z,2010,SHOPLF  ,SHOPLIFTING                   ,07 ,2018-12-11T00:00:00.000Z,18099,-93.23307139,44.95646987,-10378658,5614671,Seward,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11322
-93.245306154663155,44.991484534272679,0008XX HENNEPIN AVE E,MP2018404608        ,2     ,2018-12-10T00:00:00.000Z,2156,2018-12-10T00:00:00.000Z,2018-12-10T21:56:00.000Z,2032,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-12-11T00:00:00.000Z,21859,-93.2453083,44.99148869,-10380020,5620181,Beltrami,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11323
-93.281840637268303,44.919606234303075,,MP2018404669        ,5     ,2018-12-10T00:00:00.000Z,2259,2018-12-10T00:00:00.000Z,2018-12-10T22:59:00.000Z,2140,ROBPAG  ,ROBBERY PER AGG               ,04 ,2018-12-11T00:00:00.000Z,,-93.28184,44.91961,-10384087,5608874,King Field,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11324
-93.309257219739621,45.044843865970854,0049XX PENN AVE N,MP2018404676        ,4     ,2018-12-11T00:00:00.000Z,27,2018-12-10T00:00:00.000Z,2018-12-11T00:27:00.000Z,2140,ROBPAG  ,ROBBERY PER AGG               ,04 ,2018-12-11T00:00:00.000Z,10093,-93.30925755,45.04484821,-10387139,5628584,Shingle Creek,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11325
-93.260317003060791,44.985671251543323,00009X MERRIAM ST ,MP2018404689        ,2     ,2018-12-10T00:00:00.000Z,2248,2018-12-10T00:00:00.000Z,2018-12-10T22:48:00.000Z,1745,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-12-11T00:00:00.000Z,16732,-93.26032407,44.9856741,-10381691,5619266,Nicollet Island - East Bank,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11326
-93.315257965837532,44.991535358188386,0027XX PLYMOUTH AVE N,MP2018404746        ,4     ,2018-12-10T00:00:00.000Z,2328,2018-12-10T00:00:00.000Z,2018-12-10T23:28:00.000Z,2328,DASLT2  ,2ND DEG DOMES ASLT            ,05 ,2018-12-11T00:00:00.000Z,21067,-93.31526321,44.99154053,-10387807,5620189,Willard - Hay,2018-12-18T00:00:00.000Z,2019-02-11T12:25:09.000Z,11327
-93.26311974674725,44.972365192494514,0007XX PARK AVE ,MP2018404815        ,1     ,2018-12-11T00:00:00.000Z,222,2018-12-11T00:00:00.000Z,2018-12-11T02:22:00.000Z,137,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2018-12-11T00:00:00.000Z,18846,-93.26312004,44.97236806,-10382003,5617172,Elliot Park,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11328
-93.285290167959317,44.999126674413027,0004XX BROADWAY AVE W,MP2018404897        ,4     ,2018-12-11T00:00:00.000Z,720,2018-12-11T00:00:00.000Z,2018-12-11T07:20:00.000Z,430,DASTR   ,DOMESTIC ASSAULT/STRANGULATION,05,2018-12-11T00:00:00.000Z,16690,-93.28529706,44.99913277,-10384471,5621384,Hawthorne,2018-12-12T00:00:00.000Z,2019-02-11T12:25:09.000Z,11329
-93.2918748189919,44.953735336521191,,MP2018404898        ,5     ,2018-12-11T00:00:00.000Z,535,2018-12-11T00:00:00.000Z,2018-12-11T05:35:00.000Z,500,ROBPER  ,ROBBERY OF PERSON             ,04 ,2018-12-11T00:00:00.000Z,,-93.29188,44.95374,-10385204,5614241,Lowry Hill East,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11330
-93.256795607147041,44.967713062383972,0012XX 9TH ST S,MP2018404907        ,1     ,2018-12-11T00:00:00.000Z,646,2018-12-11T00:00:00.000Z,2018-12-11T06:46:00.000Z,505,ASLT3   ,ASLT-SGNFCNT BDLY HM          ,05 ,2018-12-11T00:00:00.000Z,20020,-93.25680309,44.96771406,-10381299,5616440,Elliot Park,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11331
-93.312293525399937,45.030421494527815,0041XX SHERIDAN AVE N,MP2018404927        ,4     ,2018-12-11T00:00:00.000Z,813,2018-12-11T00:00:00.000Z,2018-12-11T08:13:00.000Z,715,ROBPER  ,ROBBERY OF PERSON             ,04 ,2018-12-11T00:00:00.000Z,22373,-93.31229699,45.03042247,-10387477,5626312,Victory,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11332
-93.313128958614172,45.048499664216642,0051XX SHERIDAN AVE N,MP2018404933        ,4     ,2018-12-11T00:00:00.000Z,1026,2018-12-11T00:00:00.000Z,2018-12-11T10:26:00.000Z,715,ROBPAG  ,ROBBERY PER AGG               ,04 ,2018-12-11T00:00:00.000Z,10060,-93.31313452,45.04850591,-10387570,5629160,Shingle Creek,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11333
-93.26910252653947,44.89179577357627,0061XX 5TH AVE S,MP2018404935        ,3     ,2018-12-11T00:00:00.000Z,745,2018-12-11T00:00:00.000Z,2018-12-11T07:45:00.000Z,740,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018-12-11T00:00:00.000Z,12764,-93.26911012,44.89180114,-10382669,5604503,Diamond Lake,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11334
-93.304271569912757,45.049369151280274,,MP2018404950        ,4     ,2018-12-11T00:00:00.000Z,1007,2018-12-11T00:00:00.000Z,2018-12-11T10:07:00.000Z,800,ROBPER  ,ROBBERY OF PERSON             ,04 ,2018-12-11T00:00:00.000Z,,-93.30427,45.04937,-10386584,5629297,Shingle Creek,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11335
-93.260766160702843,44.948356914198804,0009XX LAKE ST E,MP2018404969        ,3     ,2018-12-11T00:00:00.000Z,1038,2018-12-10T00:00:00.000Z,2018-12-11T10:38:00.000Z,2200,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2018-12-11T00:00:00.000Z,19104,-93.26076768,44.94836007,-10381741,5613395,Midtown Phillips,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11336
-93.294111624049364,45.005383195723347,0025XX EMERSON AVE N,MP2018404981        ,4     ,2018-12-11T00:00:00.000Z,1402,2018-12-11T00:00:00.000Z,2018-12-11T14:02:00.000Z,300,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2018-12-11T00:00:00.000Z,14921,-93.29411165,45.00538345,-10385453,5622369,Hawthorne,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11337
-93.298189975439257,44.983358481154873,0005XX HUMBOLDT AVE N,MP2018405018        ,4     ,2018-12-11T00:00:00.000Z,1038,2018-12-10T00:00:00.000Z,2018-12-11T10:38:00.000Z,1600,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018-12-11T00:00:00.000Z,15720,-93.2981965,44.98336371,-10385907,5618902,Harrison,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11338
-93.2120595059979,44.948337840882402,0042XX LAKE ST E,MP2018405030        ,3     ,2018-12-11T00:00:00.000Z,1107,2018-12-10T00:00:00.000Z,2018-12-11T11:07:00.000Z,2000,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2018-12-11T00:00:00.000Z,14495,-93.21206053,44.94834202,-10376319,5613392,Cooper,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11339
-93.298288790120509,44.947473177216111,0030XX HENNEPIN AVE ,MP2018405042        ,5     ,2018-12-11T00:00:00.000Z,1216,2018-12-07T00:00:00.000Z,2018-12-11T12:16:00.000Z,1245,THEFT   ,OTHER THEFT                   ,07 ,2018-12-11T00:00:00.000Z,11281,-93.29829195,44.9474742,-10385918,5613256,ECCO,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11340
-93.298288790120509,44.947473177216111,0030XX HENNEPIN AVE ,MP2018405113        ,5     ,2018-12-11T00:00:00.000Z,1251,2018-12-07T00:00:00.000Z,2018-12-11T12:51:00.000Z,1900,THEFT   ,OTHER THEFT                   ,07 ,2018-12-11T00:00:00.000Z,11281,-93.29829195,44.9474742,-10385918,5613256,ECCO,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11341
-93.298288790120509,44.947473177216111,0030XX HENNEPIN AVE ,MP2018405114        ,5     ,2018-12-11T00:00:00.000Z,1320,2018-12-10T00:00:00.000Z,2018-12-11T13:20:00.000Z,1530,THEFT   ,OTHER THEFT                   ,07 ,2018-12-11T00:00:00.000Z,11281,-93.29829195,44.9474742,-10385918,5613256,ECCO,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11342
-93.229675468719478,44.911686299777401,0050XX 30TH AVE S,MP2018405115        ,3     ,2018-12-11T00:00:00.000Z,1155,2018-12-11T00:00:00.000Z,2018-12-11T11:55:00.000Z,1122,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018-12-11T00:00:00.000Z,12928,-93.22968408,44.91168765,-10378280,5607629,Keewaydin,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11343
-93.203238049907839,44.90826989469074,0053XX SOUTH MINNEHAHA PARK DR ,MP2018405125        ,3     ,2018-12-11T00:00:00.000Z,1350,2018-12-11T00:00:00.000Z,2018-12-11T13:50:00.000Z,1045,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-12-11T00:00:00.000Z,23504,-93.20324539,44.9082754,-10375337,5607092,Minnehaha,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11344
-93.232190751515006,44.962761815476007,0027XX FRANKLIN AVE E,MP2018405157        ,3     ,2018-12-11T00:00:00.000Z,1231,2018-12-04T00:00:00.000Z,2018-12-11T12:31:00.000Z,1930,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-12-11T00:00:00.000Z,15101,-93.2321946,44.96276328,-10378560,5615661,Seward,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11345
-93.30019321852285,44.948363271969527,0014XX LAKE ST W,MP2018405160        ,5     ,2018-12-11T00:00:00.000Z,1230,2018-12-11T00:00:00.000Z,2018-12-11T12:30:00.000Z,1230,THEFT   ,OTHER THEFT                   ,07 ,2018-12-11T00:00:00.000Z,21952,-93.30019407,44.94836492,-10386130,5613396,East Isles,2018-12-12T00:00:00.000Z,2019-02-11T12:25:09.000Z,11346
-93.297983362923915,45.000263697105886,0014XX 21ST AVE N,MP2018405173        ,4     ,2018-12-11T00:00:00.000Z,1247,2018-12-02T00:00:00.000Z,2018-12-11T12:47:00.000Z,800,THEFT   ,OTHER THEFT                   ,07 ,2018-12-11T00:00:00.000Z,20295,-93.29799202,45.00026645,-10385884,5621563,Jordan,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11347
-93.272040017518549,44.971545377282418,0002XX 11TH ST S,MP2018405177        ,1     ,2018-12-11T00:00:00.000Z,1428,2018-12-09T00:00:00.000Z,2018-12-11T14:28:00.000Z,235,CSCR    ,CSC - RAPE                    ,03 ,2018-12-12T00:00:00.000Z,17354,-93.27204885,44.97154605,-10382996,5617043,Downtown West,2018-12-12T00:00:00.000Z,2019-02-11T12:25:09.000Z,11348
-93.288092911645776,45.028453371520335,0040XX LYNDALE AVE N,MP2018405195        ,4     ,2018-12-11T00:00:00.000Z,1418,2018-12-11T00:00:00.000Z,2018-12-11T14:18:00.000Z,1300,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2018-12-11T00:00:00.000Z,18129,-93.28809533,45.02845855,-10384783,5626002,Webber - Camden,2018-12-11T00:00:00.000Z,2019-02-11T12:25:09.000Z,11349
-93.217691942829305,44.99063958007099,0010XX 25TH AVE SE,MP2018405338        ,2     ,2018-12-11T00:00:00.000Z,1614,2018-09-01T00:00:00.000Z,2018-12-11T16:14:00.000Z,2300,CSCR    ,CSC - RAPE                    ,03 ,2018-12-12T00:00:00.000Z,11484,-93.21770032,44.99064109,-10376946,5620048,Como,2018-12-12T00:00:00.000Z,2019-02-11T12:25:09.000Z,11350
